user_id,product_id,product_name,category,rating,purchase_count,price,total_spent,purchase_date
77,28,Reloj de Pared,Hogar,5,3,57.39,172.17,2025-10-02
339,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-09-08
152,39,Pesas Ajustables,Deportes,5,3,432.24,1296.72,2026-01-04
299,1,Laptop HP,Electrónica,5,1,323.32,323.32,2025-10-18
372,15,Vestido Casual,Ropa,3,3,328.44,985.32,2025-09-14
465,33,Botella Térmica,Deportes,4,2,272.75,545.5,2025-12-01
431,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2025-09-15
66,22,Cojines Decorativos,Hogar,5,3,352.09,1056.27,2025-11-28
485,36,Banda Elástica,Deportes,5,1,280.5,280.5,2025-10-15
115,23,Juego de Sábanas,Hogar,4,2,176.72,353.44,2025-10-10
134,18,Zapatos Formales,Ropa,5,2,298.74,597.48,2025-12-31
444,3,Teclado Mecánico,Electrónica,5,1,144.76,144.76,2025-09-15
456,32,Colchoneta Yoga,Deportes,5,2,367.57,735.14,2025-08-31
153,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-10-18
210,38,Bicicleta Estática,Deportes,5,2,313.07,626.14,2025-12-08
162,22,Cojines Decorativos,Hogar,4,1,352.09,352.09,2025-09-11
171,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2026-01-12
232,36,Banda Elástica,Deportes,5,1,280.5,280.5,2025-09-10
403,8,Cargador USB-C,Electrónica,1,3,52.6,157.8,2025-09-24
325,31,Mancuernas 5kg,Deportes,5,2,405.49,810.98,2026-01-12
20,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-08-31
98,44,Inteligencia Artificial,Libros,5,1,151.8,151.8,2025-11-17
356,34,Cuerda Saltar,Deportes,3,1,486.83,486.83,2025-10-07
258,47,1984,Libros,3,1,59.49,59.49,2025-10-29
486,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-12-10
176,36,Banda Elástica,Deportes,3,1,280.5,280.5,2025-12-02
486,30,Macetas Decorativas,Hogar,4,1,305.83,305.83,2025-11-16
115,17,Sudadera con Capucha,Ropa,4,3,118.02,354.06,2026-01-08
302,48,Deep Learning,Libros,4,3,146.21,438.63,2026-01-04
193,44,Inteligencia Artificial,Libros,2,3,151.8,455.4,2025-08-07
25,9,Hub USB,Electrónica,5,3,216.74,650.22,2026-01-08
25,44,Inteligencia Artificial,Libros,5,1,151.8,151.8,2025-08-26
130,15,Vestido Casual,Ropa,4,3,328.44,985.32,2025-08-05
5,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-08-07
311,4,"Monitor 24""",Electrónica,5,1,119.37,119.37,2025-09-05
369,19,Shorts Deportivos,Ropa,4,1,406.62,406.62,2025-09-08
102,50,El Principito,Libros,5,1,188.77,188.77,2025-10-14
361,35,Pelota Fitness,Deportes,3,2,195.48,390.96,2025-11-21
353,28,Reloj de Pared,Hogar,3,1,57.39,57.39,2026-01-10
344,29,Cortinas Blackout,Hogar,5,3,425.27,1275.81,2025-09-09
77,1,Laptop HP,Electrónica,4,1,323.32,323.32,2025-12-19
464,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-11-07
238,10,Mousepad Gaming,Electrónica,5,2,24.6,49.2,2025-10-13
411,18,Zapatos Formales,Ropa,5,1,298.74,298.74,2026-01-02
5,35,Pelota Fitness,Deportes,3,1,195.48,195.48,2025-10-21
184,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-12-21
191,13,Zapatillas Running,Ropa,4,2,23.0,46.0,2025-10-03
493,22,Cojines Decorativos,Hogar,5,2,352.09,704.18,2025-09-28
333,35,Pelota Fitness,Deportes,4,1,195.48,195.48,2025-07-19
372,6,Webcam HD,Electrónica,4,3,341.58,1024.74,2025-09-12
411,15,Vestido Casual,Ropa,4,2,328.44,656.88,2025-10-14
314,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-12-16
455,22,Cojines Decorativos,Hogar,3,3,352.09,1056.27,2025-10-25
7,26,Alfombra Moderna,Hogar,3,3,174.93,524.79,2025-08-19
371,36,Banda Elástica,Deportes,5,3,280.5,841.5,2025-07-18
317,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-10-17
340,15,Vestido Casual,Ropa,4,3,328.44,985.32,2025-08-10
28,49,Clean Code,Libros,5,2,321.49,642.98,2025-09-09
446,18,Zapatos Formales,Ropa,4,2,298.74,597.48,2025-11-03
26,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-12-24
236,10,Mousepad Gaming,Electrónica,3,2,24.6,49.2,2025-09-21
162,2,Mouse Inalámbrico,Electrónica,5,1,22.26,22.26,2025-12-18
207,5,Auriculares Bluetooth,Electrónica,5,3,370.87,1112.61,2025-08-08
327,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-10-18
187,42,El Arte de la Guerra,Libros,5,2,32.45,64.9,2025-10-21
287,20,Camisa de Vestir,Ropa,3,3,13.18,39.54,2025-07-29
187,12,Jeans Clásicos,Ropa,4,3,257.62,772.86,2025-11-18
2,13,Zapatillas Running,Ropa,5,2,23.0,46.0,2025-07-18
55,46,Data Science Handbook,Libros,5,3,124.07,372.21,2025-10-01
55,47,1984,Libros,4,2,59.49,118.98,2025-11-19
235,40,Kit Yoga Completo,Deportes,2,2,292.9,585.8,2025-12-17
388,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-09-18
338,49,Clean Code,Libros,4,2,321.49,642.98,2026-01-12
272,5,Auriculares Bluetooth,Electrónica,5,2,370.87,741.74,2025-08-17
248,10,Mousepad Gaming,Electrónica,4,1,24.6,24.6,2025-07-20
297,39,Pesas Ajustables,Deportes,4,3,432.24,1296.72,2025-08-13
311,11,Camiseta Deportiva,Ropa,3,2,117.13,234.26,2025-09-28
312,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-10-04
494,14,Chaqueta Invierno,Ropa,5,1,107.43,107.43,2025-12-09
212,4,"Monitor 24""",Electrónica,5,3,119.37,358.11,2025-08-26
441,6,Webcam HD,Electrónica,5,3,341.58,1024.74,2025-11-19
103,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2025-07-25
68,19,Shorts Deportivos,Ropa,3,1,406.62,406.62,2025-09-07
278,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-08-23
246,39,Pesas Ajustables,Deportes,5,3,432.24,1296.72,2025-11-01
450,23,Juego de Sábanas,Hogar,4,3,176.72,530.16,2025-12-17
13,33,Botella Térmica,Deportes,5,1,272.75,272.75,2025-11-06
385,41,Python para Todos,Libros,5,3,355.24,1065.72,2025-11-10
75,6,Webcam HD,Electrónica,3,2,341.58,683.16,2025-11-22
386,44,Inteligencia Artificial,Libros,5,1,151.8,151.8,2025-08-09
445,44,Inteligencia Artificial,Libros,5,3,151.8,455.4,2025-10-06
122,12,Jeans Clásicos,Ropa,4,3,257.62,772.86,2026-01-01
475,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-10-25
495,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-08-08
445,16,Pantalón Formal,Ropa,4,1,277.02,277.02,2025-08-04
361,49,Clean Code,Libros,3,3,321.49,964.47,2025-08-27
379,33,Botella Térmica,Deportes,5,2,272.75,545.5,2025-09-21
91,3,Teclado Mecánico,Electrónica,1,1,144.76,144.76,2025-09-04
62,8,Cargador USB-C,Electrónica,4,2,52.6,105.2,2025-12-11
83,45,Cien Años Soledad,Libros,3,2,49.1,98.2,2025-12-05
21,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-08-09
432,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-10-14
38,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-11-27
267,7,Tablet Android,Electrónica,5,3,447.17,1341.51,2025-10-02
48,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-10-13
151,22,Cojines Decorativos,Hogar,5,3,352.09,1056.27,2026-01-11
59,11,Camiseta Deportiva,Ropa,4,3,117.13,351.39,2025-08-09
471,37,Guantes Gimnasio,Deportes,5,2,416.41,832.82,2025-10-08
469,39,Pesas Ajustables,Deportes,2,2,432.24,864.48,2025-08-28
371,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-09-21
250,9,Hub USB,Electrónica,4,3,216.74,650.22,2025-12-23
486,48,Deep Learning,Libros,5,1,146.21,146.21,2025-07-26
323,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2025-12-18
106,41,Python para Todos,Libros,5,3,355.24,1065.72,2025-09-24
332,7,Tablet Android,Electrónica,3,3,447.17,1341.51,2025-12-05
13,9,Hub USB,Electrónica,3,1,216.74,216.74,2025-12-31
92,42,El Arte de la Guerra,Libros,3,3,32.45,97.35,2025-11-16
467,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-09-25
162,28,Reloj de Pared,Hogar,4,1,57.39,57.39,2025-08-02
369,50,El Principito,Libros,5,1,188.77,188.77,2025-10-14
476,47,1984,Libros,5,2,59.49,118.98,2025-08-11
45,2,Mouse Inalámbrico,Electrónica,4,3,22.26,66.78,2026-01-06
243,23,Juego de Sábanas,Hogar,4,2,176.72,353.44,2025-08-27
152,8,Cargador USB-C,Electrónica,4,3,52.6,157.8,2025-08-01
192,12,Jeans Clásicos,Ropa,1,3,257.62,772.86,2025-12-08
64,27,Set de Toallas,Hogar,5,1,55.45,55.45,2025-10-27
108,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-11-20
212,31,Mancuernas 5kg,Deportes,5,1,405.49,405.49,2025-12-03
95,46,Data Science Handbook,Libros,4,1,124.07,124.07,2025-07-26
410,27,Set de Toallas,Hogar,5,3,55.45,166.35,2025-09-17
331,37,Guantes Gimnasio,Deportes,5,2,416.41,832.82,2025-12-19
102,40,Kit Yoga Completo,Deportes,3,2,292.9,585.8,2025-10-14
66,26,Alfombra Moderna,Hogar,4,3,174.93,524.79,2025-12-27
461,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-07-29
157,4,"Monitor 24""",Electrónica,5,2,119.37,238.74,2025-10-25
491,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-08-02
224,4,"Monitor 24""",Electrónica,4,3,119.37,358.11,2025-10-21
450,10,Mousepad Gaming,Electrónica,4,2,24.6,49.2,2025-09-11
283,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-12-09
457,5,Auriculares Bluetooth,Electrónica,5,3,370.87,1112.61,2025-12-25
373,46,Data Science Handbook,Libros,5,3,124.07,372.21,2026-01-06
417,48,Deep Learning,Libros,5,1,146.21,146.21,2026-01-04
283,14,Chaqueta Invierno,Ropa,5,1,107.43,107.43,2025-10-12
201,25,Espejo de Pared,Hogar,5,2,479.03,958.06,2025-12-10
238,9,Hub USB,Electrónica,4,3,216.74,650.22,2026-01-11
340,49,Clean Code,Libros,5,3,321.49,964.47,2025-12-09
229,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-10-14
21,17,Sudadera con Capucha,Ropa,4,2,118.02,236.04,2025-10-11
120,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-10-06
241,14,Chaqueta Invierno,Ropa,4,1,107.43,107.43,2025-07-31
166,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-08-18
279,50,El Principito,Libros,5,2,188.77,377.54,2025-08-16
335,20,Camisa de Vestir,Ropa,1,2,13.18,26.36,2025-10-09
499,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-10-17
250,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-09-07
452,7,Tablet Android,Electrónica,4,3,447.17,1341.51,2025-08-02
144,28,Reloj de Pared,Hogar,4,3,57.39,172.17,2025-12-14
339,36,Banda Elástica,Deportes,5,2,280.5,561.0,2025-07-25
246,47,1984,Libros,5,2,59.49,118.98,2026-01-08
125,28,Reloj de Pared,Hogar,5,1,57.39,57.39,2025-08-05
263,27,Set de Toallas,Hogar,3,2,55.45,110.9,2025-11-28
265,39,Pesas Ajustables,Deportes,3,3,432.24,1296.72,2025-08-03
10,10,Mousepad Gaming,Electrónica,4,2,24.6,49.2,2025-12-23
111,18,Zapatos Formales,Ropa,5,1,298.74,298.74,2025-11-18
426,49,Clean Code,Libros,5,1,321.49,321.49,2025-08-07
338,33,Botella Térmica,Deportes,5,2,272.75,545.5,2025-09-19
306,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-12-17
9,45,Cien Años Soledad,Libros,5,1,49.1,49.1,2025-08-11
50,31,Mancuernas 5kg,Deportes,5,3,405.49,1216.47,2025-09-07
386,44,Inteligencia Artificial,Libros,5,3,151.8,455.4,2025-08-28
424,14,Chaqueta Invierno,Ropa,5,2,107.43,214.86,2026-01-02
358,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-10-08
180,29,Cortinas Blackout,Hogar,5,2,425.27,850.54,2025-09-13
393,7,Tablet Android,Electrónica,4,3,447.17,1341.51,2025-10-01
132,25,Espejo de Pared,Hogar,5,1,479.03,479.03,2025-09-02
4,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-10-01
186,28,Reloj de Pared,Hogar,5,2,57.39,114.78,2025-11-08
438,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-10-04
387,29,Cortinas Blackout,Hogar,4,3,425.27,1275.81,2025-08-24
248,36,Banda Elástica,Deportes,5,3,280.5,841.5,2025-10-04
377,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-07-18
487,34,Cuerda Saltar,Deportes,5,2,486.83,973.66,2025-08-26
315,29,Cortinas Blackout,Hogar,4,3,425.27,1275.81,2026-01-12
412,42,El Arte de la Guerra,Libros,5,3,32.45,97.35,2025-09-24
46,20,Camisa de Vestir,Ropa,4,3,13.18,39.54,2026-01-04
371,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-11-01
365,50,El Principito,Libros,3,1,188.77,188.77,2025-08-03
254,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-11-01
100,46,Data Science Handbook,Libros,5,3,124.07,372.21,2026-01-04
185,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-11-04
400,5,Auriculares Bluetooth,Electrónica,5,1,370.87,370.87,2025-09-03
8,15,Vestido Casual,Ropa,3,1,328.44,328.44,2025-08-26
146,44,Inteligencia Artificial,Libros,5,3,151.8,455.4,2025-10-16
178,15,Vestido Casual,Ropa,4,3,328.44,985.32,2025-11-25
233,27,Set de Toallas,Hogar,3,2,55.45,110.9,2025-11-30
209,16,Pantalón Formal,Ropa,5,2,277.02,554.04,2025-12-15
412,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-11-10
356,15,Vestido Casual,Ropa,5,1,328.44,328.44,2025-10-19
493,44,Inteligencia Artificial,Libros,3,3,151.8,455.4,2026-01-06
247,16,Pantalón Formal,Ropa,4,1,277.02,277.02,2025-07-24
360,48,Deep Learning,Libros,5,2,146.21,292.42,2025-09-03
275,36,Banda Elástica,Deportes,4,1,280.5,280.5,2025-10-03
345,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-11-29
244,29,Cortinas Blackout,Hogar,5,2,425.27,850.54,2025-11-28
485,2,Mouse Inalámbrico,Electrónica,5,1,22.26,22.26,2025-09-08
378,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2025-11-22
118,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-12-05
399,47,1984,Libros,5,3,59.49,178.47,2025-09-09
315,28,Reloj de Pared,Hogar,5,2,57.39,114.78,2025-08-08
162,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-11-28
392,35,Pelota Fitness,Deportes,2,1,195.48,195.48,2025-08-19
66,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2026-01-05
258,42,El Arte de la Guerra,Libros,5,1,32.45,32.45,2025-07-19
266,49,Clean Code,Libros,3,1,321.49,321.49,2025-10-08
298,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-11-27
281,19,Shorts Deportivos,Ropa,5,3,406.62,1219.86,2025-10-18
188,22,Cojines Decorativos,Hogar,4,3,352.09,1056.27,2025-10-10
187,2,Mouse Inalámbrico,Electrónica,4,1,22.26,22.26,2025-08-20
68,36,Banda Elástica,Deportes,3,1,280.5,280.5,2025-11-05
412,4,"Monitor 24""",Electrónica,5,1,119.37,119.37,2025-12-07
410,4,"Monitor 24""",Electrónica,2,1,119.37,119.37,2025-11-29
216,20,Camisa de Vestir,Ropa,5,3,13.18,39.54,2025-10-25
403,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2026-01-01
204,7,Tablet Android,Electrónica,3,2,447.17,894.34,2025-09-14
430,24,Organizador Cocina,Hogar,5,2,86.18,172.36,2025-10-13
185,7,Tablet Android,Electrónica,4,2,447.17,894.34,2025-12-13
180,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-08-19
295,44,Inteligencia Artificial,Libros,5,2,151.8,303.6,2025-10-15
167,11,Camiseta Deportiva,Ropa,5,2,117.13,234.26,2025-12-24
196,7,Tablet Android,Electrónica,5,1,447.17,447.17,2025-12-02
328,23,Juego de Sábanas,Hogar,3,3,176.72,530.16,2025-08-10
293,29,Cortinas Blackout,Hogar,3,2,425.27,850.54,2025-11-16
161,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-08-01
203,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-08-16
267,44,Inteligencia Artificial,Libros,3,1,151.8,151.8,2026-01-08
65,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-07-18
384,17,Sudadera con Capucha,Ropa,4,1,118.02,118.02,2025-12-28
480,40,Kit Yoga Completo,Deportes,5,1,292.9,292.9,2025-10-04
269,46,Data Science Handbook,Libros,3,2,124.07,248.14,2025-08-08
80,28,Reloj de Pared,Hogar,4,1,57.39,57.39,2025-11-02
227,35,Pelota Fitness,Deportes,5,1,195.48,195.48,2026-01-06
18,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-08-28
479,5,Auriculares Bluetooth,Electrónica,4,3,370.87,1112.61,2025-08-28
91,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-08-22
223,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-09-12
277,21,Lámpara LED,Hogar,5,2,404.85,809.7,2025-09-30
134,12,Jeans Clásicos,Ropa,3,1,257.62,257.62,2025-10-17
147,2,Mouse Inalámbrico,Electrónica,5,2,22.26,44.52,2025-09-13
154,43,Sapiens,Libros,5,3,121.67,365.01,2025-11-15
408,26,Alfombra Moderna,Hogar,4,3,174.93,524.79,2025-09-24
203,4,"Monitor 24""",Electrónica,5,1,119.37,119.37,2025-11-07
41,42,El Arte de la Guerra,Libros,5,3,32.45,97.35,2025-07-20
351,16,Pantalón Formal,Ropa,5,2,277.02,554.04,2025-09-30
97,16,Pantalón Formal,Ropa,2,2,277.02,554.04,2025-12-16
327,38,Bicicleta Estática,Deportes,4,3,313.07,939.21,2025-09-10
97,30,Macetas Decorativas,Hogar,3,3,305.83,917.49,2026-01-08
96,19,Shorts Deportivos,Ropa,4,1,406.62,406.62,2025-09-23
373,46,Data Science Handbook,Libros,4,2,124.07,248.14,2025-11-19
176,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-07-19
406,22,Cojines Decorativos,Hogar,5,1,352.09,352.09,2025-12-30
137,37,Guantes Gimnasio,Deportes,3,2,416.41,832.82,2025-11-28
99,44,Inteligencia Artificial,Libros,4,2,151.8,303.6,2026-01-10
63,14,Chaqueta Invierno,Ropa,4,2,107.43,214.86,2025-09-22
127,9,Hub USB,Electrónica,1,2,216.74,433.48,2025-12-20
267,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-10-26
480,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2025-09-02
63,29,Cortinas Blackout,Hogar,4,1,425.27,425.27,2025-07-27
112,44,Inteligencia Artificial,Libros,2,2,151.8,303.6,2025-10-22
8,33,Botella Térmica,Deportes,5,2,272.75,545.5,2025-11-12
5,42,El Arte de la Guerra,Libros,3,3,32.45,97.35,2025-09-14
353,1,Laptop HP,Electrónica,5,1,323.32,323.32,2025-12-04
256,29,Cortinas Blackout,Hogar,5,3,425.27,1275.81,2025-12-29
31,31,Mancuernas 5kg,Deportes,5,1,405.49,405.49,2025-12-12
250,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-09-23
376,8,Cargador USB-C,Electrónica,4,3,52.6,157.8,2025-12-10
129,6,Webcam HD,Electrónica,3,2,341.58,683.16,2025-08-23
151,29,Cortinas Blackout,Hogar,4,1,425.27,425.27,2025-08-27
179,45,Cien Años Soledad,Libros,4,3,49.1,147.3,2025-08-25
83,41,Python para Todos,Libros,5,2,355.24,710.48,2025-08-28
188,42,El Arte de la Guerra,Libros,5,3,32.45,97.35,2025-11-27
453,3,Teclado Mecánico,Electrónica,5,1,144.76,144.76,2025-10-23
370,14,Chaqueta Invierno,Ropa,5,1,107.43,107.43,2025-09-01
350,39,Pesas Ajustables,Deportes,4,2,432.24,864.48,2025-10-23
210,26,Alfombra Moderna,Hogar,3,3,174.93,524.79,2025-12-27
23,50,El Principito,Libros,4,1,188.77,188.77,2025-11-23
55,48,Deep Learning,Libros,3,3,146.21,438.63,2025-10-06
337,46,Data Science Handbook,Libros,3,1,124.07,124.07,2025-08-11
368,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-09-16
411,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-10-11
407,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-08-31
21,6,Webcam HD,Electrónica,4,1,341.58,341.58,2025-11-19
492,45,Cien Años Soledad,Libros,5,3,49.1,147.3,2025-10-07
98,26,Alfombra Moderna,Hogar,4,3,174.93,524.79,2025-11-29
286,36,Banda Elástica,Deportes,3,1,280.5,280.5,2025-08-03
296,12,Jeans Clásicos,Ropa,5,2,257.62,515.24,2025-12-18
86,7,Tablet Android,Electrónica,5,3,447.17,1341.51,2025-10-19
337,50,El Principito,Libros,5,2,188.77,377.54,2025-08-26
167,25,Espejo de Pared,Hogar,3,3,479.03,1437.09,2025-09-25
423,34,Cuerda Saltar,Deportes,5,3,486.83,1460.49,2025-08-27
110,15,Vestido Casual,Ropa,4,2,328.44,656.88,2025-09-21
492,13,Zapatillas Running,Ropa,3,2,23.0,46.0,2025-08-14
9,20,Camisa de Vestir,Ropa,3,1,13.18,13.18,2025-11-20
439,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-09-05
285,39,Pesas Ajustables,Deportes,3,2,432.24,864.48,2025-10-14
80,23,Juego de Sábanas,Hogar,5,1,176.72,176.72,2025-11-15
132,31,Mancuernas 5kg,Deportes,1,2,405.49,810.98,2025-08-21
470,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-11-30
250,16,Pantalón Formal,Ropa,5,3,277.02,831.06,2025-12-20
305,21,Lámpara LED,Hogar,5,3,404.85,1214.55,2025-10-08
41,11,Camiseta Deportiva,Ropa,5,2,117.13,234.26,2025-10-16
451,44,Inteligencia Artificial,Libros,3,1,151.8,151.8,2025-11-16
383,6,Webcam HD,Electrónica,5,3,341.58,1024.74,2025-08-05
196,4,"Monitor 24""",Electrónica,4,3,119.37,358.11,2025-12-06
168,45,Cien Años Soledad,Libros,4,3,49.1,147.3,2025-10-05
498,37,Guantes Gimnasio,Deportes,4,2,416.41,832.82,2025-10-05
76,24,Organizador Cocina,Hogar,5,3,86.18,258.54,2026-01-01
281,30,Macetas Decorativas,Hogar,4,2,305.83,611.66,2025-07-19
67,41,Python para Todos,Libros,3,1,355.24,355.24,2025-09-11
203,24,Organizador Cocina,Hogar,5,3,86.18,258.54,2025-09-01
127,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-07-22
474,5,Auriculares Bluetooth,Electrónica,5,2,370.87,741.74,2025-10-12
179,44,Inteligencia Artificial,Libros,5,1,151.8,151.8,2025-10-27
87,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-08-07
75,20,Camisa de Vestir,Ropa,4,2,13.18,26.36,2025-12-05
388,25,Espejo de Pared,Hogar,1,3,479.03,1437.09,2025-12-31
125,12,Jeans Clásicos,Ropa,5,2,257.62,515.24,2026-01-10
176,23,Juego de Sábanas,Hogar,4,2,176.72,353.44,2026-01-08
170,46,Data Science Handbook,Libros,4,3,124.07,372.21,2025-11-08
281,44,Inteligencia Artificial,Libros,5,3,151.8,455.4,2025-07-19
343,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-11-02
103,15,Vestido Casual,Ropa,5,1,328.44,328.44,2025-09-16
336,20,Camisa de Vestir,Ropa,1,3,13.18,39.54,2025-11-05
340,4,"Monitor 24""",Electrónica,3,1,119.37,119.37,2026-01-09
150,17,Sudadera con Capucha,Ropa,5,1,118.02,118.02,2025-10-08
261,9,Hub USB,Electrónica,3,2,216.74,433.48,2025-09-11
444,49,Clean Code,Libros,4,3,321.49,964.47,2025-09-18
288,3,Teclado Mecánico,Electrónica,1,1,144.76,144.76,2025-08-31
157,15,Vestido Casual,Ropa,5,1,328.44,328.44,2025-10-17
351,17,Sudadera con Capucha,Ropa,4,3,118.02,354.06,2025-11-04
416,11,Camiseta Deportiva,Ropa,5,1,117.13,117.13,2025-08-24
486,45,Cien Años Soledad,Libros,4,2,49.1,98.2,2025-07-29
71,39,Pesas Ajustables,Deportes,5,3,432.24,1296.72,2025-08-10
447,31,Mancuernas 5kg,Deportes,5,3,405.49,1216.47,2025-12-05
219,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-09-21
278,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-11-23
442,21,Lámpara LED,Hogar,5,1,404.85,404.85,2025-07-30
478,22,Cojines Decorativos,Hogar,4,3,352.09,1056.27,2025-08-30
486,47,1984,Libros,4,1,59.49,59.49,2026-01-06
392,22,Cojines Decorativos,Hogar,5,2,352.09,704.18,2025-09-22
382,41,Python para Todos,Libros,4,3,355.24,1065.72,2025-11-04
78,19,Shorts Deportivos,Ropa,2,1,406.62,406.62,2026-01-07
391,49,Clean Code,Libros,5,3,321.49,964.47,2025-08-21
314,46,Data Science Handbook,Libros,4,1,124.07,124.07,2025-10-14
41,39,Pesas Ajustables,Deportes,4,3,432.24,1296.72,2025-09-15
365,10,Mousepad Gaming,Electrónica,5,2,24.6,49.2,2025-09-14
71,33,Botella Térmica,Deportes,3,1,272.75,272.75,2025-11-05
487,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-11-29
475,45,Cien Años Soledad,Libros,3,3,49.1,147.3,2025-09-10
353,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-10-02
398,24,Organizador Cocina,Hogar,5,2,86.18,172.36,2025-08-10
481,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-08-02
449,10,Mousepad Gaming,Electrónica,3,1,24.6,24.6,2025-09-20
234,31,Mancuernas 5kg,Deportes,3,1,405.49,405.49,2025-09-03
276,20,Camisa de Vestir,Ropa,5,3,13.18,39.54,2025-08-05
493,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-11-01
237,12,Jeans Clásicos,Ropa,5,1,257.62,257.62,2025-07-21
265,40,Kit Yoga Completo,Deportes,3,3,292.9,878.7,2025-09-20
47,27,Set de Toallas,Hogar,2,3,55.45,166.35,2025-07-19
280,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-11-29
233,42,El Arte de la Guerra,Libros,5,1,32.45,32.45,2025-11-10
166,33,Botella Térmica,Deportes,5,1,272.75,272.75,2025-12-21
59,21,Lámpara LED,Hogar,3,1,404.85,404.85,2025-09-01
363,41,Python para Todos,Libros,4,2,355.24,710.48,2026-01-02
394,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-12-06
